month,ua_browser_version,ua_browser,ua_form_factor,ua_os_version,ua_os,page_path,page_resource_id,page_type,page_url,location_city,location_region,location_country,referrer_host,referrer_name,referrer_path,referrer_source,referrer_terms,referrer_url,total_sessions,total_carts,total_checkouts,total_orders_placed,total_conversion,avg_duration,total_bounce_rate,total_pageviews,total_visitors
2021-11,14,Mobile Safari,Mobile,14,iOS,/pages/instruction,43895947342,Custom Page,https://thebeardroller.com/pages/instruction,Larnaca,Larnaka,Cyprus,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2JRweVzM_SBx_y58SzguhYDiJjmsZW-v7OTM5JHgQzlSZgBp4Fq_VK2gI_aem_AX3WTwjQp5s2pKtYEpiJKeExBefgx_TnVYtQ1bfqAqLSjR9oxu5xjEvEC0j3dfhRhPOds8FQl0PAy3gQ9ej_5lT8sv_R3Ms0oGDRN1gn1aXEIEsBzI9CthQ8tE5iIm62vdE,Hagerhill,Kentucky,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,Dyersburg,Tennessee,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,5s,0,2,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3t_L3qJNOUoABddqgyWXBhgOt9VdgzUrq95CxieSniYFyZ_pIvBrgTENM_aem_AebOhDpGSdhLndk40ERVcqYIdchZV2TYcZ-s0i6X6-lRR3SQSkG15ERygA3qhjZOstZB8tDKYgknXf9m_lly5HRIbpgrbMS2SNkzW_zCE-qWwVcFqgS4ua0jpsZfYTM9mPo,,Missouri,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,214,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Pesaro,The Marches,Italy,l.instagram.com,Instagram,,Social,,l.instagram.com,2,0,0,0,0,0s,1,2,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2hsZAkc44Q0BFC8K_RFIXprOZXK6yZghob6ZTFyyb5D-pitWTOp9Uih0g_aem_Aek21Gt9k8_kN0AqKAVv-hwy0Cu9yxsRUj6YU4Iqm5f5lzVZsNeVge9m16yxyPW9KjB2Suce7QisPpwkoWAXM_kG-k0FKw0RzS8S_KorDW9bBxgqpnqsFqysVMLD1DYFa6Y,,,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,89,Chrome,Desktop,11,Mac OS X,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?_fd=0,Council Bluffs,Iowa,United States,,,,Direct,,,9,0,0,0,0,0s,1,9,9
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3s_AFEwYLSLXVm_JMnAiOgKHe_RwkYZpDh27SonHSvehqSRm2QsDdd5rw_aem_AT_7VmFeDMegYRJkoCgcyeUyJz9lPYXZoog7SfAojkhfYVZ08V_oQ1H6MLSu53eq2C-UMsGCr2YrSXRzSGg6zWCdf-4h6CXWTAudtNBrtlGJYisiwqNaYcrpoq2xJqQTkk0,Arlington,Virginia,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,214,Instagram,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,Dorchester,Massachusetts,United States,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,1,1,1,3m0s,0,9,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2GUTCBCC4gh8_oKGhhp0aO7LELU-r47le1w8EWmqtrUCWvyKHWl5al0p8_aem_AZSX3YAFqCq6m0K8KLUojSiPhsd5wx0uQGzE0XHJhOraME7yjChVXHTBRiJRdtbeSDnCSKyLdXujDHdRiKYHlcqXoxsImLVtH99GXjvBfVo5AAZUAR3iqkaInp3qLux3PLQ,Chicago,Illinois,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,26s,0,2,1
2021-11,96,Chrome,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,San Miguel de Allende,Guanajuato,Mexico,,,,Direct,,,1,0,0,0,0,37s,0,2,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR1iIpJDWjhsqD2spSkTvTVlxf8E_8pXHXrDLADJU5Mih7NS56IRHxGlr_M_aem_AUTywWJE4UDvCC4FGq7E6m2tWjP6uNyzi85ne2iwuZzVGAiNeY8HGo31d2FDZ3zRlXLO0lYGg79l3J6HnY3cCWuZh9jNx4epLhpLZM5aMAzOizNLeE9OBB4MyqPgMa001Y4,Bedford,Virginia,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,214,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Barrie,Ontario,Canada,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2gf4nf9rHEs3kD4JclhxqE-_RRpZEVkDK-tZNbkzSEkXB0TBa6Q1r_Cqc_aem_AahkSTjiwvMUdpMwE4Z7L02GDp83ik1Szqx9WDmLJaQUZav8yakc_Wb-h8_b58szcm-e9-dFVgVh5FFZTmqF25I7YyWYp27Kbc7gRYQwUuG6O4MvwG0r3hOYYQKKBCZPQbA,Provo,Utah,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,89,Chrome,Desktop,11,Mac OS X,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?_fd=0,,,United States,,,,Direct,,,6,0,0,0,0,0s,1,6,6
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR1Cqh9goukMLL5eqsuugoxJod5aGjb0FEl3os0x4BO2gtg6EFQDLZ7pJhk_aem_AZUF9Uh5oGflOqCam1Py2Ql96D8Co9579VmE8Jr0qIr9hl_Pc2VfnphAIRXBMc93dKGIijzKHtdI9LsX4EQLi0NuUlNze8Ooo3RySyxNiJDseqnBW4ty1q4Pn7FZfLMY8oM,Atlanta,Georgia,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,214,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Newark,Ohio,United States,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,3s,0,2,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR1YRI8sLIXgqI988faTnoip3cN59bP14ITE-2QN2CnG3FjJdC5mjaIGwYA_aem_AVWzWJHNu84kcRXnzI3UdKshMGwsxUgMxbtXOXbtQ_1q9x40KI1m_nsw0tbhLggQN0MYDWeVN9O9f1ntfC7nBfR2r3n4Kgx6-MTWbFfzF6FalGGWHlW7Mxq5an3fFmANr28,,,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,Amsterdam,North Holland,Netherlands,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,2m44s,0,3,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR26XSK8P77JsKk5yCyQuGo00braqBX1x11_ukTVAr2TFW3t39uX5o6W3eo_aem_ASjq3l452JPf5PfHwjDh5Nm1vrcNtPt_x6EfEcurzagx0YaJ1sbEEcAKKIReNisU-jlXnd1_UtR1aSPUFa3eOknO9gCqvrKQ5i_klpA9S1iaW0w5K8XIAwOjlZfbIdaaduQ,,,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,91,Chrome,Desktop,10,Mac OS X,/pages/privacy-policy,27111686222,Custom Page,https://thebeardroller.com/pages/privacy-policy,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3NPAUfYLj1dj0xPloC40rLAPEM_nmKbAC0Ud0Lrt3RgeoslL0C17duBWM_aem_AYOZUipeNNZ2mAZOYGyURfgsbChC9YxGcwBVaSzd3hlnCbPfsGTcMVKycHk1Q7qtAP5ETXE-YmfO_vOJpowDVkUVsr5Yy3zVVE4Kz7vS-gJ_6U1xUWpjP_JHMCUoK-DWKtU,,,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,89,Chrome,Desktop,11,Mac OS X,,,Homepage,https://thebeardroller.com/?_fd=0,,,United States,,,,Direct,,,4,0,0,0,0,0s,1,4,4
2021-11,94,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11,91,Chrome,Desktop,10,Mac OS X,/pages/contact-us,27111784526,Custom Page,https://thebeardroller.com/pages/contact-us,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR0DDTpkNkQnWa3oHmFcXx_Hd4UZKIz5JYYTwAZgf0ilpX7Vv1IXNWcs1kI_aem_AYMumzy-UIDPjU21wmZIU4mn4NEoxyxcO5gUfuSUxrnimxZf-eYP24niEiBrsVcqPqS03iSGt4gd8aOHbVGru58nf3zrRjd-4XWuZPgBjdlwcEhPV5PMXBoRtak-waODT-8,Excelsior Springs,Missouri,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,96,Chrome Mobile iOS,Mobile,15,iOS,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/710c92f3a428177d1006d1004455d66c,Midlothian,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR0lzVWHYlPoDtjOSwmnZnQ9M6EgxpB5geSYiCta1UWyS-yCkQE2LA7Y8Eo_aem_AUAMwKNhOV-b8UOJtRLkfRBeZWmK3KpwpZQulgNhOsuVDa5CsK7kPg9G7kPqRW88K_dg9wBa6mAzdjyQctOfERhHvbLbOrX9yk-m310i4LSQPGLajDMN-QLehg9F63vDCB4,Bellaire,Michigan,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,91,Firefox Mobile,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,New York,New York,United States,,,,Direct,,,1,0,0,0,0,5s,0,2,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2L58b7J6-vtceE_g_wDb_r6fag_hnh8p3NHY-LmQ0S05JSGuMhStBzXtY_aem_AYKdv9V3MaHNIQwc4aSgJ-fbZfdfVIfGrplWuSe4_gTblaBiEeBR8SuxFdgwIp3TpO0tF7cqCVp3gCQL2tNz0rHcj-ZLFj92-4CLEo-e86MVd7mpVg9Q1_qvFcNhrarTNuc,Chicago,Illinois,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,89,Chrome,Desktop,11,Mac OS X,,,Homepage,https://thebeardroller.com/,Montreal,Quebec,Canada,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3TNoPgNcfPmbXCgPJuqSS_yJceDPEoq4BGfBR3HAGhKL8oHU3I8GI88bc_aem_AQjsgJPylf4E4ZdOoY_9eogPXUNLGuqsSEc8--V0NZj8K--hKi7ceEUhi2zybugs4gCMOox57GsNJR3z89CqSuAdeWtVb8mMcEJLwHTUQanAkp3tZmX0j6yFgMU3S5e62kg,Appleton,Wisconsin,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,213,Instagram,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Chicago,Illinois,United States,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,32s,0,2,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3U6hDJBWjc_A74UvSeKK_3lK3vDzScwmsxfRw_3E86nkhcpnjzn8IRZdM_aem_AflR_MWEyG0uaqK0NPYaM4gwP-HKH9vyUn2lbmv-T-Odvg0Y1Pxh9ep2hMg_kaFoXySsGzaCoR2i3K-GUU-qe_2kqI5sqKrpj4sQqhJa99Q4Krfe_A23whAhmor24h00gx0,Richmond,Indiana,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,Mobile,Alabama,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3MBSXxRPmX0Z89tiFqNGlCaJiZwCm23SqCr4ZyKRxKvFCBS-V_Z1AZsLU,,,United States,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,213,Instagram,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,Reading,England,United Kingdom,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR1MlEZw_CUOeIncz3iWMv7ubDP-Z6uDX6NzG7AFK1CyKzjEyWouUBxaRXY_aem_AYWp_QHvuZ87Xo0QA-wD9pcbjBShHpDvs8Ots-ZfODt4bWo58NMn6AOcZONyIonkz4yId7RC2c5daVsvDYbCUNxtGFuUHa2gwTbxvZL_d3HjIEF7P-kdDN7EwVnxxcgmLsY,The Bronx,New York,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,5,Safari,Desktop,10,Mac OS X,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3z3clPLdcVYhOeHE3fIJJckXEg--O8xKp3eegzW8MDdaN9_4Kj4tfOanE,,,United States,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2QM4pxYMgzyLz2EV5VVXJnE0I06-Hfg6AVtC7AqTVsnV3hruHlb9GQKbE_aem_AUBmpwIQlDEXpajb-T34Zq-_bqfj-FAdc2igotX8uv4NofL4zKhyMzhO2Ypz15aFAfROZbj798L_eJZhgKdLlehjJX6J_He74be8p7kYqNAFl7RDtMboZD5Kam2GPAc34YM,Bluffton,South Carolina,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,213,Instagram,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,Doncaster,England,United Kingdom,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,1m5s,0,2,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR0IJtTCamAEVTt6aAWVR1JklrSHB8e1FrHjwPhuv1YvJUBSUTviyyL7GCs_aem_AUPcyx5hg2Wtq0s9ar5aMhBjRkfXI2i5XW1KbIfP5WbK2Oh47rdZtmWeAHhBl8mx0XRBq9sDkbPxAcTdkaoWenktE8ZuFet7lGkL9gcyKgq90tfJGcVVv_k6sgfLKo7WDaM,Omaha,Nebraska,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,96,Chrome,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,Coimbatore,Tamil Nadu,India,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2urxD5kJQr40QnzhqUJuv5HBY2hvsuQJjhiP6fHey5AjVhSJGWeCzr5Xs_aem_AUAJpfn3pgPPeKByeECiSDWSFJU3KordYrHH3XN2WgFcy0wQjuXEAoIOCSYCn_HM4leCC1CJGRgMnQnKlgGn7W_q4pxrNqChBrQ0S__-KuI-3mLfbSQ2576vALb5YEb8YDk,Morgan City,Louisiana,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,277,Facebook,Mobile,8,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,,Iowa,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR24ObHVr-vtMZu54GtY4IC37satthlAClQ1pOEPaoRzQrFMa3KtCI8NCW8_aem_Aea-_waypoCNPP81Wv4FgS90NmUIFje_BfnruDeFY3A6qj7M_YjFefrNGBC4ZnfhcU7rvbkcogyqTA_SrDvqKYhMRqB4dl1ZMfeeln_opy8VmlFp7L3-2_RnHcL0oLnoBkE,New York,New York,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,64,Chrome,Desktop,,Linux,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2_EGlcqD09hYexLs5rL2rH4d2cz91VOzP2vwOvMAbBRCyiK6wcgPvicaM_aem_AaiICYNsC34K82CqH_a95GCCUgXr51NmfeqK_Fylj4CgGvHRwdGp1SG70Pi3Y5DhzpMxyI5JHlZiZ72wFPGBXEvigiCa5fEaXgjrpMnDaVbTIJN3WsHLRx030Th_xrTRp-w,Leesville,South Carolina,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,6,Safari,Desktop,10,Mac OS X,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR03B3CJMYSC-t1-vYCm17qAZ6s5yn0Lbrruvbqma9Nqqko4ByMp-TH86-I,,,United States,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR1sntAHKSlzXFT6_mNEFD34ulVMMV7Wn4q_toXxipwkR9rcT_KysmBpVFs_aem_AYOjvkAu7gXAPoYO8tDfa0YGrJ0Z0M7CvccQuA2mMibenigf1yi7yPerP5Fb7UJEyjXmOfwgDeRe3uz2NWMGfW2HctaGdBRAhxNUooAxdIo7L8G6WVrWKKTtP6nehfEDWX4,Plano,Texas,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,14,Mobile Safari,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2jk6P90YRMt5jT7AIcNSMfIGs9yYuks-giPDMg1KeWwTFA7oK7E_-LdyE,,,Ireland,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2gYAIFAuKw8YIV_T1PATnjP3dNecfFnW2u6izXC8vEu2gGkP94SVQBYHI_aem_AZIK_m-G9aPhy791I90pj06FypbNYjD7uqeB5lDUixb83-_gT5y2TIsbYKcwXqTiGfylGjPg5F1CyerPbY6xxoF-vKv1L1JLfvOJb8xrkdJzVmb_IwbTebSBwdbMbTWhFHs,Midland,Texas,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,342,Facebook,Mobile,9,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR1DrFduPeVCnA2-RiQlvafEpvTiDQWrg1aNaJhGC6qv-0OS784UJ2RJME4,,Michigan,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR0qPc7-IX4qQuR4EPQCz-PPBWLd3z0f-yrnFrQ8eVd35iReiMdv3fAbD9A_aem_AUD3WI_7ejfOM_ZQ5pWxHebGkZFVcAY57NoqKkHcMXU5rDvqauGUacPqlYqyY2YD8jjTwPZZU0yL3RSG5ghH34nUUU8NJeNMfNPe2jLQ-HRAEptimjKAnEQo_jf8sNfzwQ4,Great Falls,Montana,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,64,Chrome,Desktop,,Linux,/apps/help-center,,App Generated,https://thebeardroller.com/apps/help-center,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3P4SceX1-rvWujU_kw_UgtNib9299ZtDLRLE7ybd_EmrKIGcN8mzKniZA_aem_AX1uaBlGgiKYcqWBB5AZuzmzTiwJSOzyCAJX4d3-MXdJPEeW4TaGxqByvIiB5IKHrFo4zp-xZdKZfnvf-kSxTVi2TAXfoGfQlw964byWVmnR782StKFfuoCiE2TdP-lLPdY,Sylvania,Ohio,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,342,Facebook,Mobile,11,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2VlN_BAm_NLFU9tACA_wD5Y8cX9MSXN7IMBX9oHQhrQgy1BCSUt_wZqno,,,United States,l.facebook.com,Facebook,,Social,,l.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR38RGYE2SwtZApudKBBEDljf9M3DZCtFC8q434Hkz4AyBXsDFHcNoy6sG4,,,United States,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR011GTQkFIAU-szbrizMOfoqwEaoDpwYxYZcSZjJyln5AJSdw8rh4Uu-K0_aem_AU22Vzoft2cHCEESZzbS8nnWKVf6U2nXp27815ngBOFAbJmvbau1_EUzXNAMJ5BE7fH-N5kOjO5VWLIcoem5axGCIev264GHKh2Q-o_GicRvqtL02D34lD9TWTyebu34EeQ,,,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,276,Facebook,Mobile,10,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Danville,Alabama,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR2-lOMoX_gAknX3mKeO9d7EkqDP3caZxFgWYP34z0IOf8Yig306CknwKZY,,,Ireland,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,64,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,15,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR3QkQQgYHli5iyKm-quhJiQW6USG-VNVv7EfskClxfAMFjtfo32gbYsCaY_aem_AYR5H8iKPYPXvqUAumucq7VzlJ_mFytoLFqvFQ7wTlylIs7fVhmUs-6hOGUX-_wxpVrdoelfCTXA9kPmKKTANG8Fxugy_jmOVrWghJ4JcW3pBBc2GujaCfGnh-_vqKW3650,Collinsville,Oklahoma,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,1m6s,0,2,1
2021-11,276,Facebook,Mobile,11,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Seattle,Washington,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,15,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2TwWL4IQ7rU2WMz4EB9hjCRy3md3Z8JuMBHUY2yWfYrB-Szykms-rTiLE,,Wisconsin,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,2m19s,0,4,1
2021-11,14,Mobile Safari,Mobile,14,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2Mg57gadDd8LCZ6GjTFlzt6wjplOFlEU07t3peAThsA0E8vL-ENZNgJYE,,,United States,www.facebook.com,Facebook,,Social,,www.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,,Facebook,Mobile,15,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR2bPV8um1YL3B3ffpJ2M4E9Hxbui1yGHAVSz6iMm79GcPQnt2LO10IKvQU_aem_AeZ-8FIBAaxj2EH3m_JWaEpPN95OUy1IF6fjADngTUrDRCRwcS1Tsw37GbVmNQKMlZt4I8u-Ap60zLlb9QgNw9iCX9OhffsUEmqUYu30lyxftUtETfSicAxjCfGAsZlP4UI,,,United States,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2021-11,320,Facebook,Mobile,9,Android,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?fbclid=IwAR0zFPCEJD9whCOYOe9tNB1UImbWVjGkNj_H3J1rPraGc-qiHihnuNx3qTk,Bayamón,,Puerto Rico,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
